##id	name	Amused	Disappointed	Indignant	Satisfied	Worried
10311458	MARCOLUIS	0.33	0	0.22	0.11	0.33
5296837	mrai...	0.1	0.15	0.31	0.24	0.18
5785099	fgunter	0.05	0.05	0.55	0.3	0.02
5569830	araceli	0.01	0.01	0.76	0.11	0.07
1620216	dabbist	0.13	0.13	0.13	0.54	0.05
5482723	Lettore_5482723	0.02	0.01	0.84	0.04	0.06
9061124	mimimma	0.08	0.2	0.38	0.29	0.03
2592896	Lettore_2592896	0.12	0.03	0.63	0.15	0.06
2783104	Lettore_2783104	0.26	0.15	0.14	0.26	0.17
9234361	drJeckill	0.12	0.2	0.28	0.32	0.08
2837134	Wolf980	0.09	0.06	0.58	0.24	0.01
3494375	kiribago	0.06	0.12	0.62	0.12	0.06
9231875	Musica	0.16	0.25	0.25	0.25	0.08
10301393	minico	0.33	0.22	0	0.11	0.33
1685542	luciluci	0.11	0.17	0.31	0.24	0.15
2771410	Valeria61	0.02	0.23	0.42	0.28	0.02
2053307	pelliss	0.05	0.02	0.67	0.21	0.02
2016349	adriespo	0.11	0.13	0.48	0.2	0.06
9047450	nidamad	0.15	0.27	0.2	0.2	0.17
9108278	Lettore_9108278	0.12	0.03	0.6	0.21	0.02
2295140	Passodiqui	0.11	0.09	0.21	0.51	0.06
5426429	GuessWho	0.08	0.05	0.4	0.28	0.17
8397017	Lettore_8397017	0.07	0.02	0.68	0.19	0.02
10227973	Lettore_10227973	0.16	0.11	0.41	0.17	0.12
9746414	Trinity80	0.01	0.16	0.4	0.36	0.04
9631350	Lettore_9631350	0.14	0.14	0	0.28	0.42
2099440	g.assante	0.11	0.14	0.25	0.32	0.16
9086135	cenzo	0.24	0.17	0.27	0.17	0.12
2312213	Lettore_2312213	0.26	0.05	0.39	0.24	0.04
3709170	Miki75	0.14	0.14	0.57	0	0.14
9738276	Lettore_9738276	0.06	0.07	0.39	0.42	0.04
7757389	ulysses18	0.41	0	0.16	0.25	0.16
3542888	Lettore_3542888	0.1	0.4	0.16	0.14	0.18
1771623	kyaneos	0.01	0.12	0.53	0.22	0.09
543668	occupato	0.33	0.33	0.16	0	0.16
5254759	waarheid	0.36	0.09	0	0.36	0.18
601957	Lettore_601957	0.09	0.09	0.42	0.22	0.16
9227457	Salvatore47	0.01	0.19	0.54	0.11	0.11
9374231	Lettore_9374231	0.07	0.14	0.28	0.35	0.14
9201021	Lettore_9201021	0.18	0.1	0.33	0.23	0.14
1856097	incontentabile	0.07	0	0.53	0.15	0.23
9447612	tone	0.19	0.3	0.11	0.34	0.03
1117662	cocis	0.04	0.12	0.43	0.2	0.18
9037328	Lettore_9037328	0.05	0.11	0.66	0.11	0.05
751698	faugian	0.17	0.12	0.29	0.19	0.21
9052957	Lettore_9052957	0.2	0.26	0.2	0.18	0.14
2859829	Ale_Ale	0.08	0.33	0.16	0.24	0.18
9851986	bedboy	0.37	0.03	0.07	0.33	0.18
1771313	looool	0.05	0.03	0.49	0.38	0.03
141736	spjber	0.25	0.12	0.37	0.18	0.06
5563493	INTERKINDER	0.12	0.12	0.25	0.18	0.31
8863302	sambusa	0.06	0.28	0.48	0.12	0.03
1880020	Lettore_1880020	0.1	0.03	0.4	0.37	0.07
9173451	polpetta	0.02	0.16	0.57	0.19	0.04
372960	aurelia2412	0.04	0.22	0.29	0.27	0.16
2968594	cattivo56	0.17	0.04	0.26	0.3	0.21
2609811	demetrio39	0.06	0.24	0.57	0.09	0.03
9794708	GIALESPO	0.04	0.19	0.57	0.14	0.04
8833710	GraveMaNonSeria	0.04	0.06	0.47	0.39	0.02
9617071	Lettore_9617071	0.07	0.01	0.65	0.23	0.02
2179947	alter1	0.02	0.03	0.71	0.12	0.09
8034089	Lettore_8034089	0.14	0.16	0.34	0.24	0.1
8773257	ChillerBrixia	0.01	0.01	0.53	0.39	0.03
2993001	Lettore_2993001	0.04	0.25	0.44	0.15	0.1
1859912	fefo48	0.22	0.26	0.32	0.17	0.01
1798899	Lettore_1798899	0.04	0.5	0.22	0.12	0.1
1034397	centoang	0.4	0.2	0.2	0	0.2
9320969	bluesky	0.07	0	0.37	0.51	0.04
8969733	VivavVoltaire	0.13	0.06	0.62	0.13	0.03
2564386	vassenese	0.05	0.32	0.41	0.1	0.12
789514	Fils	0.27	0	0.18	0.18	0.36
2826869	Lettore_2826869	0.25	0.1	0.25	0.17	0.2
5744717	Lettore_5744717	0.09	0.27	0.09	0.09	0.45
3302337	leuca1998	0.13	0.05	0.5	0.25	0.04
2299635	Lettore_2299635	0.07	0.17	0.47	0.04	0.22
780193	Lettore_780193	0.09	0.18	0.45	0.09	0.18
9408096	Lettore_9408096	0.11	0.22	0.44	0.11	0.11
9718627	Lettore_9718627	0.07	0.11	0.34	0.33	0.12
8818154	Lettore_8818154	0.17	0.04	0.36	0.38	0.03
9353922	DSM	0.06	0.12	0.43	0.06	0.31
9064953	Lettore_9064953	0.01	0.32	0.21	0.41	0.02
5762557	Lettore_5762557	0.15	0.42	0.1	0.1	0.21
8981041	alanti	0.53	0.04	0.13	0.21	0.06
9834959	Lettore_9834959	0.12	0.5	0.12	0	0.25
3600387	Lettore_3600387	0.5	0	0	0	0.5
9433058	Lettore_9433058	0.15	0.11	0.39	0.29	0.03
3011746	Lettore_3011746	0.1	0.32	0.3	0.05	0.2
9779078	capitanfarlock	0.14	0.05	0.25	0.08	0.46
601999	Lettore_601999	0.33	0	0.33	0	0.33
5712912	douglasmortimer90	0.03	0.03	0.13	0.78	0.02
2786404	abbronzato	0.06	0.07	0.57	0.27	0.03
8735807	carlopachetti	0.07	0.12	0.63	0.07	0.09
9063654	Lettore_9063654	0.27	0.18	0.18	0.27	0.09
5244739	sport52	0.14	0.12	0.36	0.26	0.09
1653260	Grigio	0.04	0.65	0.14	0.09	0.04
10296650	PerfortunaAltro	0.28	0.14	0.28	0	0.28
3264785	nirva69	0.27	0.04	0.36	0.09	0.22
2785122	GOLFPLAYER	0.25	0	0.5	0	0.25
2715069	Lettore_2715069	0.28	0.14	0.14	0.28	0.14
9092178	Lettore_9092178	0.05	0.04	0.58	0.25	0.05
3705755	sisko214	0.11	0.09	0.42	0.28	0.07
9042725	Lettore_9042725	0.33	0.08	0.25	0.25	0.08
8916643	Lettore_8916643	0.23	0	0.3	0.23	0.23
5366444	Lettore_5366444	0.05	0.11	0.33	0.38	0.1
8927079	pako1966	0.04	0.16	0.33	0.38	0.07
10425284	Lettore_Multimediale	0.16	0	0.5	0.16	0.16
9702842	Italiano90	0.03	0.3	0.12	0.47	0.07
9110575	Lettore_9110575	0.05	0.42	0.2	0.21	0.12
9043817	biodinamica	0.08	0.21	0.27	0.31	0.11
2700769	carocci	0.11	0.22	0.28	0.26	0.11
7819617	mdipax	0.05	0.05	0.65	0.13	0.1
1890818	pd-user	0.02	0.08	0.57	0.3	0.01
10475761	flaviaflavia	0.05	0.3	0.39	0.19	0.05
5857632	andrearenzo	0.04	0.1	0.26	0.48	0.1
3001390	Friulano-d.o.c.	0.07	0.04	0.41	0.42	0.04
2856912	alt1965	0.04	0.11	0.69	0.11	0.02
1929546	milanomia	0.1	0.05	0.15	0.2	0.5
5470148	osso56	0.07	0.04	0.68	0.16	0.03
9648622	reinassance	0.21	0.03	0.45	0.25	0.03
1766297	gvizzola	0.15	0.28	0.2	0.21	0.13
938149	jonathan71	0.09	0.06	0.21	0.3	0.33
8213529	Lettore_8213529	0.08	0.01	0.72	0.14	0.02
3004581	Lettore_3004581	0.1	0.17	0.42	0.14	0.14
1810843	mindirinao	0.03	0.07	0.67	0.14	0.07
9746758	Lettore_9746758	0.14	0	0.42	0.28	0.14
2859816	alessandro7333	0.06	0.26	0.4	0.06	0.2
623139	1_Qualunque	0.05	0.18	0.43	0.29	0.02
346292	Squarciomomo	0.33	0.33	0	0	0.33
9037314	Fran	0.23	0.06	0.13	0.25	0.3
3655845	buddy942	0.37	0.12	0	0.25	0.25
10040377	mserini	0.07	0.22	0.41	0.22	0.06
377579	PioPis	0.25	0.25	0	0	0.5
2804853	Immanuel	0.08	0.13	0.44	0.26	0.06
1883942	Lettore_1883942	0.09	0.03	0.68	0.11	0.07
9220510	luca68	0.25	0.25	0.25	0	0.25
7783835	basement_pussycat	0.36	0.05	0.15	0.15	0.26
9089484	Lettore_9089484	0.17	0.04	0.21	0.39	0.17
8831695	alfmas	0.18	0.05	0.47	0.24	0.05
10239483	CasonMagrolino	0.18	0.26	0.14	0.18	0.21
724060	frensis	0.08	0.19	0.32	0.17	0.21
1714081	suntheory_2009	0.07	0.42	0	0.21	0.28
5712991	p-p	0.2	0.2	0.2	0.2	0.2
9309170	BERGO	0.27	0.13	0.13	0.09	0.36
8268374	ranma79	0.36	0.11	0.28	0.19	0.03
10017171	Lettore_10017171	0.08	0.08	0.5	0.16	0.16
9351936	smocker	0.1	0.06	0.47	0.3	0.05
8732025	Paul.T	0.33	0.16	0.16	0.16	0.16
9169113	Lettore_9169113	0.02	0.08	0.59	0.24	0.05
3389920	Lettore_3389920	0.11	0.04	0.52	0.22	0.07
9882538	Lettore_9882538	0.47	0.31	0	0.1	0.1
1679338	Superdave	0.13	0.13	0.51	0.13	0.08
10231920	Lettore_10231920	0.04	0.1	0.28	0.53	0.03
236069	userID_236069	0.05	0.05	0.55	0.3	0.02
60690	whitehead74	0.05	0.12	0.59	0.17	0.04
3674602	Lettore_3674602	0.09	0.04	0.71	0.1	0.03
9048983	Lettore_9048983	0.11	0.21	0.34	0.18	0.13
2720230	iluteg	0.06	0.12	0.49	0.23	0.07
2896278	nino1942	0.02	0.1	0.51	0.3	0.04
2408099	qroberto	0.07	0.12	0.47	0.18	0.13
5544706	Lettore_5544706	0.07	0.03	0.64	0.22	0.02
765684	IlCapitalista	0.01	0	0.8	0.18	0.01
1905361	fahrenheit451	0.22	0.07	0.11	0.48	0.08
2340234	Marckus	0.21	0.04	0.31	0.35	0.06
2922431	luca48	0.28	0	0	0.14	0.57
5568824	skybullitt	0.03	0.01	0.41	0.5	0.02
8122373	Nebbu	0.2	0.26	0.26	0.2	0.06
8986372	cardello0307	0.08	0.08	0.5	0.08	0.25
7775924	Lettore_7775924	0.1	0.11	0.28	0.18	0.3
9620668	Lettore_9620668	0.01	0.08	0.6	0.27	0.02
5369429	Lettore_5369429	0.5	0	0.08	0.33	0.08
2183926	sophomore	0.38	0.17	0.17	0.11	0.14
5199228	Lettore_5199228	0.16	0.13	0.33	0.24	0.11
9561881	Lettore_9561881	0.09	0.18	0.36	0.27	0.09
1417310	Liacono	0.04	0.02	0.64	0.27	0.01
2785464	Lettore-1491239	0.2	0.06	0.14	0.55	0.04
9086917	redmind82	0.06	0.06	0.46	0.36	0.03
3301394	SimonLeBoss	0.14	0.03	0.22	0.5	0.08
9062580	Free	0.06	0.04	0.61	0.2	0.06
1866175	Olifante	0.05	0.02	0.75	0.15	0.02
9268783	AlexGe	0.13	0.1	0.44	0.27	0.04
1985965	Dtop	0.07	0.07	0.61	0.15	0.07
5352455	Texas	0.13	0.08	0.29	0.43	0.05
8232951	Harvey_90	0.12	0.03	0.15	0.65	0.03
1803047	Quadamage76	0.12	0.01	0.59	0.21	0.04
9903317	Giova47	0.5	0	0.16	0.16	0.16
2838604	sonkla	0.06	0.12	0.43	0.12	0.25
5356453	Itami6	0.31	0.1	0.2	0.31	0.06
8960713	Lettore_8960713	0.19	0.19	0.23	0.23	0.14
9950813	Anonimo.Romano	0.04	0.46	0.3	0.16	0.01
9077956	Germanolibero	0.02	0.08	0.3	0.53	0.03
9423297	stradenny	0.26	0.26	0	0.05	0.42
1477610	zerotto	0.08	0.13	0.33	0.36	0.08
9850916	Lettore_9850916	0.16	0.16	0	0.16	0.5
2891253	pensare	0.26	0.11	0.11	0.34	0.15
785759	helterskelter	0.11	0.06	0.44	0.24	0.12
5319289	fsarzano	0.16	0	0.16	0.16	0.5
5230213	Lettore_5230213	0.01	0.16	0.67	0.11	0.02
7997307	smilvria	0.04	0.17	0.38	0.37	0.01
5239253	griffin	0.16	0.16	0.33	0.16	0.16
2301943	Giova59	0.04	0.15	0.31	0.35	0.13
9104612	Lettore_9104612	0.18	0.25	0.43	0.06	0.06
168980	MyOwnBoss	0.14	0.06	0.23	0.39	0.16
9189694	betta65	0.11	0.09	0.65	0.04	0.09
8824861	fabio1458	0.03	0.06	0.67	0.18	0.03
7734289	tucanovg	0.08	0.16	0.5	0.04	0.2
1442565	Lettore_1442565	0.11	0.06	0.68	0.08	0.04
9042380	EMag	0.07	0.19	0.42	0.26	0.03
2793725	Giancarlo57	0.12	0.27	0.33	0.2	0.05
6743771	MarsilioPadova	0.09	0.15	0.22	0.41	0.11
1783824	italiano_vero	0.09	0	0.59	0.04	0.27
2168129	pinodaleppo	0.19	0.23	0.26	0.26	0.04
9277479	cgiuliano	0.18	0.11	0.28	0.3	0.1
1892866	robom2	0.07	0.16	0.39	0.15	0.21
796901	DavideVDMi	0.05	0.04	0.6	0.14	0.15
5549965	tornaco	0.12	0.09	0.33	0.38	0.05
8811423	boy_afraid	0.2	0.2	0.1	0.25	0.25
2721382	SiboLecco	0.62	0.08	0.04	0.17	0.07
1920231	Lettore_1920231	0.09	0.04	0.47	0.36	0.01
9040154	Lettore_9040154	0.23	0.05	0.5	0.15	0.05
9579017	ted27	0.26	0.03	0.48	0.18	0.03
128043	maldoror	0.14	0.12	0.27	0.36	0.09
8003677	Lettore_8003677	0.24	0.2	0.21	0.26	0.07
2725889	paperinik62	0.15	0.14	0.28	0.35	0.05
3695507	Paul56	0.05	0.08	0.58	0.15	0.13
2515754	Lettore_2515754	0.11	0.07	0.51	0.14	0.16
1031363	Toro52	0.08	0.11	0.48	0.22	0.08
9088237	Demian	0.02	0.04	0.61	0.26	0.03
2903392	_m_p_a_	0.09	0.16	0.41	0.19	0.12
2760288	tepepa	0.08	0.04	0.78	0.04	0.04
2818830	Daniele_Sole	0.09	0.09	0.23	0.45	0.11
3206830	Lettore_3206830	0.05	0.05	0.45	0.35	0.1
9042315	Dv71	0.77	0.09	0	0.09	0.02
291341	Mambo	0.21	0.08	0.3	0.3	0.08
2027893	Lettore_2027893	0.13	0.02	0.21	0.53	0.09
1847598	altatensione	0.16	0	0.25	0.41	0.16
9201015	jarod	0.17	0.14	0.34	0.17	0.17
2680876	zruggero	0.73	0.05	0.06	0.13	0.01
9153646	Lettore_9153646	0.03	0.38	0.3	0.16	0.11
9858077	Lettore_9858077	0.12	0.17	0.32	0.27	0.1
2827363	Lettore_2827363	0.36	0	0.22	0.36	0.04
2830983	Lettore_2830983	0.01	0.15	0.45	0.22	0.15
8822708	favantes	0.09	0.09	0.45	0.13	0.22
5761618	tony85	0.07	0.03	0.35	0.49	0.03
10332391	Lettore_10332391	0.03	0.14	0.32	0.28	0.21
2740096	nontuttimatti	0.15	0.23	0.5	0.03	0.07
9059126	MRK	0.08	0.16	0.22	0.41	0.1
9730573	oliver51	0.09	0.18	0.61	0.05	0.05
2866984	Lettore_2866984	0.25	0.12	0.25	0.25	0.12
1869864	a.frau	0.11	0.11	0.16	0.38	0.22
219961	giuseppe.cosolino	0.5	0	0	0	0.5
2786371	giosca40	0.35	0.23	0.05	0.29	0.05
2025461	erodoto54	0.67	0.02	0.1	0.16	0.03
964495	Lettore_964495	0.05	0.02	0.82	0.05	0.02
8237638	prometeo912	0.07	0	0.61	0.15	0.15
9229488	Lettore_9229488	0.03	0.09	0.58	0.24	0.03
5224429	Lettore_5224429	0.1	0.05	0.42	0.35	0.07
102409	ideenuove	0.12	0.37	0.1	0.28	0.1
8361951	Lettore_8361951	0.25	0.18	0	0.18	0.37
10015380	311204296	0.21	0.06	0.32	0.32	0.07
352889	mds58	0.28	0.06	0.25	0.18	0.21
3507279	varecek	0.14	0.07	0.14	0.14	0.5
3457668	Lettore_3457668	0.05	0.11	0.23	0.41	0.17
2186624	bzzz..	0.34	0.04	0.32	0.2	0.06
2845360	edwardteach	0.12	0.12	0.35	0.35	0.03
10464963	Lettore_10464963	0.28	0	0.14	0.42	0.14
6012533	Lettore_6012533	0.11	0.31	0.2	0.22	0.14
2210230	Lettore_2210230	0.07	0.03	0.49	0.37	0.02
8515249	amx111	0.01	0.03	0.77	0.12	0.04
9764597	Lettore_9764597	0.07	0.14	0.28	0.42	0.07
9021225	sambuy	0.23	0	0.28	0.09	0.38
1643856	sebadavenezia	0.07	0.14	0.26	0.37	0.13
3037266	silversteve	0.17	0.18	0.12	0.39	0.11
2690694	Thyax	0.15	0	0.52	0.1	0.21
5416430	Fauntleroy83	0.45	0.08	0.22	0.22	0.01
9131490	MTU	0.14	0.28	0.42	0	0.14
1412819	achill3r	0.2	0	0	0.6	0.2
5418251	Lettore_5418251	0.21	0.03	0.32	0.39	0.03
9037283	Gigio	0.07	0.05	0.41	0.33	0.1
2515790	Lettore_2515790	0.03	0.23	0.62	0.08	0.03
5262612	profondissimosud	0.18	0.12	0.22	0.34	0.12
9072088	daredda	0.08	0.03	0.34	0.44	0.08
2365501	Lettore_2365501	0.14	0.18	0.22	0.36	0.08
6020184	Lettore_6020184	0.25	0	0	0.25	0.5
2832552	Ariakas81	0.19	0.11	0.13	0.46	0.09
2694823	vigasio1947	0.13	0.12	0.5	0.15	0.07
10508188	Lettore_10508188	0.37	0	0.04	0.54	0.04
9242267	guidolavespa	0.05	0.27	0.33	0.22	0.11
569579	pizdaro68	0.12	0.16	0.28	0.24	0.17
1932984	steled	0.09	0.27	0.15	0.03	0.43
9477153	alting.	0.02	0.35	0.2	0.26	0.14
2949042	jimmyboy	0.03	0.3	0.26	0.26	0.13
2960929	Lettore_2960929	0.13	0.14	0.51	0.13	0.08
8893852	kiks1	0.07	0.07	0.64	0.19	0.01
5148492	Peregrinus	0.1	0.12	0.48	0.15	0.13
10437179	GiorgioM	0.02	0.14	0.54	0.17	0.11
5138250	Lettore_5138250	0.11	0.23	0.42	0.15	0.07
453457	holden73	0.17	0.07	0.44	0.21	0.1
5390682	LorenzoMi	0.03	0.02	0.47	0.42	0.03
8780861	Lettore_8780861	0.12	0.09	0.29	0.41	0.07
5427003	Zeus1980	0.09	0.09	0.09	0.63	0.09
3078459	fedefede00	0.11	0.44	0.22	0.11	0.11
3521077	Lettore_2755049	0.22	0.09	0.22	0.4	0.04
2382281	Lettore_2382281	0.28	0.25	0.07	0.1	0.28
3037424	Lettore_3037424	0.09	0.04	0.54	0.27	0.03
8473268	Lettore_8473268	0.03	0.1	0.58	0.22	0.04
2826057	Lettore_2826057	0.11	0.24	0.26	0.2	0.16
9048098	harley	0.05	0.04	0.59	0.25	0.04
1870741	deibel	0.02	0.02	0.73	0.13	0.07
5544530	nuovonuovo	0.5	0	0	0	0.5
1133025	brillat	0.02	0.06	0.64	0.15	0.1
661598	Lettore_661598	0.08	0.32	0.24	0.29	0.05
1925345	Gustave_Flaubert	0.1	0.17	0.22	0.45	0.03
2841746	mirko1972	0.05	0.02	0.47	0.29	0.14
9782054	Jupiter12	0.14	0.05	0.5	0.11	0.17
3494026	quapercaso	0.08	0.28	0.34	0.2	0.07
3367872	Megatonz	0.02	0.06	0.82	0.03	0.05
2260627	Evinrude	0.26	0.1	0.1	0.42	0.1
3663045	camaffei	0.14	0	0.57	0	0.28
9638956	Lettore_9638956	0.21	0.18	0.21	0.27	0.12
2077551	pattex	0.04	0.06	0.62	0.23	0.03
2522557	balkanian	0.15	0.14	0.15	0.33	0.2
10134076	cenci	0.07	0.27	0.15	0.46	0.02
9065662	Luana1012	0.06	0.22	0.43	0.14	0.12
3218432	Snapss	0.06	0.08	0.3	0.4	0.16
8015562	tommasoc74	0.08	0.41	0.25	0.16	0.08
8202286	J__Linoux	0.5	0	0	0	0.5
10381308	BelAirLoce	0.09	0.04	0.64	0.21	0.01
10045929	palermo44	0.2	0	0.4	0.2	0.2
9201771	Lettore_9201771	0.3	0	0.1	0.4	0.2
1533931	Lettore_1533931	0.25	0.16	0.33	0.08	0.16
9038321	MiCreda	0.24	0.21	0.27	0.21	0.04
5130908	lynx	0.13	0.07	0.45	0.3	0.02
7952776	Mishima_89	0.14	0.04	0.32	0.43	0.04
145680	bkdagos	0.01	0.06	0.56	0.34	0.01
1893191	voglioesserelibero	0.05	0.1	0.33	0.42	0.07
45770	veritas	0.05	0.04	0.58	0.21	0.1
585640	skipper1971	0.16	0.25	0.23	0.13	0.2
2856375	uberalles	0.2	0.06	0.4	0.22	0.1
2788154	giorgio2009	0.03	0.07	0.62	0.22	0.03
5232824	pianoaldo	0.03	0.05	0.48	0.21	0.21
3663022	Lettore_3663022	0.04	0.02	0.51	0.33	0.08
2748379	melara	0.11	0.07	0.54	0.18	0.06
8104534	Mp91	0.06	0.04	0.35	0.48	0.04
952004	Lettore_984022	0.12	0.17	0.42	0.17	0.1
9292783	cr4corr	0.5	0.17	0.03	0.09	0.17
1975452	Lettore_1975452	0.05	0.18	0.48	0.16	0.1
7758825	marcello1818	0.05	0.19	0.41	0.25	0.08
7782334	oreste2	0.04	0.08	0.72	0.03	0.11
2698920	Lettore_2698920	0.12	0	0.37	0.25	0.25
293250	Elle*	0.02	0.15	0.5	0.22	0.09
949696	Lettore_949696	0.16	0.5	0	0.16	0.16
2861307	nickname	0.05	0.15	0.41	0.25	0.12
2147781	subottini	0.03	0.07	0.44	0.37	0.07
9809459	lorenzoross	0.5	0	0	0	0.5
9512587	salto	0.36	0.01	0.13	0.44	0.03
5223172	Lettore_5223172	0.07	0.28	0.15	0.02	0.44
5466594	Lettore_5466594	0.1	0.07	0.58	0.17	0.05
9144559	arcangelo	0.1	0.07	0.64	0.1	0.07
8984802	Mummy	0.01	0.11	0.59	0.25	0.01
9009666	kenozzo	0.09	0.1	0.31	0.36	0.12
8478650	marciway	0.02	0.02	0.25	0.67	0.02
9442732	Lettore_9442732	0.4	0	0	0.4	0.2
3054187	Lettore_3054187	0.47	0	0.28	0.19	0.04
2825677	e.bonaiti	0.1	0.08	0.41	0.31	0.08
7249856	BartolodaSassoferrato	0.05	0.1	0.2	0.55	0.1
9682228	Lettore_9682228	0.11	0.33	0.11	0.27	0.16
3715010	sabe73	0.08	0.27	0.27	0.27	0.09
1379005	Lettore_1379005	0.01	0.06	0.76	0.1	0.04
9629457	Gerrj	0.17	0.1	0.33	0.25	0.13
3501169	ciocio49	0.2	0.04	0.17	0.46	0.11
2160289	mekong	0.16	0.2	0.4	0.16	0.06
5658743	dterranova	0.1	0.3	0.33	0.23	0.03
1920263	pino111	0.26	0	0.33	0.2	0.2
9048283	rudescu	0.17	0.2	0.3	0.17	0.12
2748332	ghingo	0.07	0.19	0.34	0.31	0.08
9510316	Karamazov1234	0.25	0.25	0	0.25	0.25
10059311	Riccardo87	0.37	0.12	0.12	0.25	0.12
588880	macmariopc	0.15	0	0.69	0	0.15
5479006	Lettore_5479006	0.03	0.25	0.34	0.24	0.12
9653424	Sfacelo	0.08	0.05	0.44	0.4	0.01
2582297	WPDPDL	0.16	0.12	0.38	0.2	0.11
2866767	Lettore_2866767	0.21	0	0.5	0.21	0.07
9003209	Lettore_9003209	0.12	0.25	0.17	0.42	0.02
8382850	Dimegres	0.1	0.09	0.45	0.31	0.03
5387424	Lettore_5387424	0.12	0	0.62	0.12	0.12
9736331	Lettore_9736331	0.06	0.46	0	0.26	0.2
9366662	dike	0.09	0.03	0.62	0.16	0.07
1809523	gabryrudy	0.66	0	0	0	0.33
8007381	Lettore_8007381	0.12	0.09	0.2	0.48	0.09
5309983	Lettore_5309983	0.2	0	0.2	0.4	0.2
2788754	BLADEGIGIO	0.12	0.08	0.51	0.26	0.01
8430708	gingerred	0.09	0.18	0.27	0.18	0.27
2708076	stp2006	0.09	0	0.71	0.14	0.04
3479127	Lettore_3479127	0.19	0.08	0.5	0.17	0.05
3566834	docenteauto	0.22	0.09	0.38	0.22	0.06
3519604	PiwiSa	0.26	0.05	0.42	0.19	0.06
9152727	M_O	0.13	0.29	0.25	0.2	0.11
1569705	dinolib	0.12	0.56	0	0.28	0.04
3447557	Lettore_3447557	0.21	0.05	0.32	0.32	0.09
8949508	ac_carlo	0.06	0.12	0.52	0.23	0.04
5723213	Andrewtheboss	0.15	0.38	0.15	0.23	0.07
1847934	titaoit	0.08	0.11	0.35	0.38	0.05
5717290	Lettore_5717290	0.05	0.04	0.5	0.37	0.01
3262062	Lettore_3262062	0.05	0.2	0.46	0.15	0.12
9057931	Lettore_9057931	0.04	0.09	0.68	0.04	0.13
5153364	Arsenico	0.09	0.32	0.27	0.18	0.12
9518200	giu100	0.08	0.08	0.29	0.18	0.34
9959310	Lettore_9959310	0.04	0.25	0.33	0.33	0.04
5569550	tomas77	0.12	0.08	0.56	0.2	0.04
8283119	aluk85	0.3	0.08	0.18	0.37	0.04
1855351	Agnello58	0.05	0.42	0.15	0.26	0.1
10293367	Lettore_10293367	0.03	0	0.29	0.62	0.03
2770804	Lettore_2770804	0.13	0.22	0.34	0.22	0.06
9399408	Lettore_9399408	0.08	0.26	0.17	0.34	0.13
784859	Andre91	0.12	0.18	0.35	0.23	0.1
3139396	lusante	0.05	0.19	0.36	0.36	0.02
9079295	Lettore_9079295	0.03	0.22	0.62	0	0.11
8358723	joosta	0.16	0	0.66	0	0.16
9166269	Lettore_9166269	0.15	0.09	0.38	0.29	0.07
10210186	Lettore_10210186	0.09	0	0.63	0.09	0.18
3481764	belcorr	0.1	0.17	0.32	0.1	0.29
2922078	Vaifro	0.04	0.34	0.25	0.21	0.14
2807651	frency	0.43	0	0.08	0.03	0.44
2217880	Lettore_2217880	0.33	0.33	0.16	0	0.16
2867972	Zifnab	0.2	0.3	0.4	0	0.1
3668799	Lettore_3668799	0.03	0.13	0.43	0.3	0.1
6036502	GenerazioneX	0.05	0.26	0.35	0	0.32
2604236	Lettore_2604236	0.15	0.06	0.48	0.24	0.04
3622584	Prokletstvo	0.18	0.12	0.42	0.15	0.11
9596969	Spok	0.11	0.04	0.54	0.26	0.03
3483036	notoro	0.13	0.33	0.26	0.13	0.13
9674712	ziggyzep	0.13	0.15	0.35	0.21	0.13
10227842	Lettore_10227842	0.12	0.08	0.33	0.37	0.08
2860638	Lettore_2860638	0.2	0	0.3	0.2	0.3
2110726	sertao	0.33	0.33	0	0	0.33
1810007	Lettore_1810007	0.23	0.41	0.05	0.1	0.19
9085965	Lettore_9085965	0.21	0.21	0.35	0.07	0.14
2932150	vituperioPI	0.32	0.17	0.11	0.31	0.07
2206910	bischero67	0.73	0	0.06	0	0.2
9084235	fender957	0.16	0.08	0.36	0.23	0.15
2094677	TheRaven	0.05	0	0.45	0.45	0.05
10211488	Lettore_10211488	0.07	0.07	0.46	0.23	0.15
9051746	Lettore_9051746	0.12	0.06	0.5	0.28	0.03
8656396	patcol	0.33	0.11	0.44	0	0.11
9924915	supertramp	0.16	0.16	0.25	0.19	0.22
3429705	Lettore_3429705	0.03	0	0.78	0.1	0.07
9358096	fla81	0.08	0	0.66	0.16	0.08
9137722	Lettore_9137722	0.14	0.29	0.42	0.06	0.06
9146656	Lettore_9146656	0.01	0.01	0.56	0.37	0.03
9067739	Ciro	0.4	0.02	0.36	0.18	0.01
5798595	bigolet	0.2	0	0.4	0.2	0.2
1888340	joe2607	0.1	0.33	0.27	0.09	0.18
860088	HEXO_58	0.5	0	0	0	0.5
2711630	Lettore_2711630	0.24	0.08	0.35	0.15	0.16
9922021	Lettore_9922021	0.09	0.14	0.47	0.14	0.14
401723	Sgarrone	0.05	0.02	0.7	0.17	0.04
8797861	lakos29	0.34	0.06	0.32	0.15	0.1
8895942	glukolo	0.09	0.04	0.48	0.26	0.11
10239875	Lettore_10239875	0.06	0.06	0.6	0.13	0.13
9512754	solitary	0.03	0.06	0.75	0.12	0.03
9867775	Lettore_9867775	0.05	0.02	0.57	0.26	0.07
3342561	Mr_Breaker	0.08	0.08	0.41	0.33	0.08
